"","Date_Hour","ID","temp","humidity","Latitude","Longitude","Pressure","PM1.0","PM2.5","PM10.0","PM2.5ATM","corrected_PM2.5","t1","logPM2.5"
"281021","2019-01-15 09:00:00",5642,59.9772727272727,63,37.859306,-122.49727,1006.68022222222,0.640611111111111,1.09759848484848,1.25019444444444,1.09759848484848,0.927541606060607,14.375,-0.075217627220281
"281835","2019-01-15 10:00:00",5642,60.7555555555556,63.4888888888889,37.859306,-122.49727,1006.57363636364,0.499482323232323,0.982656565656566,1.1374696969697,0.982656565656566,0.825658707070708,14.4166666666667,-0.191573778412391
"282643","2019-01-15 11:00:00",5642,61,63.1777777777778,37.859306,-122.49727,1005.774,1.19577777777778,1.82444444444444,2.02388888888889,1.82444444444444,1.29326222222222,14.4583333333333,0.257167880637591
"283445","2019-01-15 12:00:00",5642,60.9555555555556,63.3333333333333,37.859306,-122.49727,1004.52622222222,1.05833333333333,1.50577777777778,1.67811111111111,1.50577777777778,1.11302755555556,14.5,0.10708382989849
"284237","2019-01-15 13:00:00",5642,60.4222222222222,64.2,37.859306,-122.49727,1003.12777777778,2.61955555555556,3.41077777777778,3.59177777777778,3.41077777777778,2.03740755555555,14.5416666666667,0.711678193597084
"285013","2019-01-15 14:00:00",5642,60.2222222222222,64.1555555555556,37.859306,-122.49727,1002.67866666667,2.76144444444444,3.451,3.61822222222222,3.451,2.06227066666667,14.5833333333333,0.723807641125229
"285790","2019-01-15 15:00:00",5642,59.6666666666667,64.0222222222222,37.859306,-122.49727,1002.198,3.05888888888889,3.79611111111111,4.00877777777778,3.79611111111111,2.25446888888889,14.625,0.812914419222416
"286558","2019-01-15 16:00:00",5642,58.9333333333333,64.3777777777778,37.859306,-122.49727,1001.78466666667,4.22455555555556,5.06066666666667,5.25377777777778,5.06066666666667,2.88680266666667,14.6666666666667,1.06014954596042
"287309","2019-01-15 17:00:00",5642,58.9230769230769,65,37.859306,-122.49727,1001.79961538462,5.02461538461538,6.08153846153846,6.27461538461538,6.08153846153846,3.36872615384615,14.7083333333333,1.21453467701447
"273326","2019-01-15 00:00:00",19039,57.53125,62.375,37.907562,-122.49666,1009.08972222222,0.997673611111111,1.49421875,1.59973958333333,1.49421875,1.188620625,14,0.172793496147172
"274153","2019-01-15 01:00:00",19039,57.5625,61.25,37.907562,-122.49666,1009.0116,0.765825,1.223625,1.29915,1.223625,1.1426795,14.0416666666667,0.133375943042863
"274974","2019-01-15 02:00:00",19039,57.4375,62.5625,37.907562,-122.49666,1009.029,0.5139375,1.0346875,1.1778125,1.0346875,0.931851249999999,14.0833333333333,-0.0705820800387536
"275792","2019-01-15 03:00:00",19039,56.8846153846154,65.9230769230769,37.907562,-122.49666,1008.46476190476,0.446529304029304,0.98275641025641,1.14212454212454,0.98275641025641,0.618318205128205,14.125,-0.480752059007949
"276602","2019-01-15 04:00:00",19039,57,64.12,37.907562,-122.49666,1008.27105263158,0.226663157894737,0.640357894736842,0.777126315789474,0.640357894736842,0.592523536842105,14.1666666666667,-0.523364682133828
"277412","2019-01-15 05:00:00",19039,57,64.5789473684211,37.907562,-122.49666,1008.06947368421,0.211315789473684,0.616578947368421,0.755263157894737,0.616578947368421,0.540961052631579,14.2083333333333,-0.614407994166019
"278225","2019-01-15 06:00:00",19039,56.8,66.1,37.907562,-122.49666,1007.94904761905,0.175452380952381,0.575547619047619,0.681833333333333,0.575547619047619,0.389866952380952,14.25,-0.941949745803722
"279040","2019-01-15 07:00:00",19039,55.95,72.3,37.907562,-122.49666,1007.91611111111,0.33625,0.842555555555556,1.05744444444444,0.842555555555556,0.00153911111111071,14.2916666666667,-6.47655022977844
"279853","2019-01-15 08:00:00",19039,55.8695652173913,73,37.907562,-122.49666,1008.47916666667,3.87108695652174,6.01090579710145,6.28300724637681,6.01090579710145,2.65011463768116,14.3333333333333,0.97460289856479
"280667","2019-01-15 09:00:00",19039,55.9444444444444,73.7222222222222,37.907562,-122.49666,1008.78333333333,1.52309523809524,2.57277777777778,2.72952380952381,2.57277777777778,0.787002222222221,14.375,-0.239524206906432
"281476","2019-01-15 10:00:00",19039,56.7575757575758,73.9393939393939,37.907562,-122.49666,1008.21090909091,1.79310606060606,2.94416666666667,3.15409090909091,2.94416666666667,0.963106969696971,14.4166666666667,-0.0375907937091071
"282280","2019-01-15 11:00:00",19039,57.3777777777778,73.3333333333333,37.907562,-122.49666,1007.81644444444,1.84855555555556,2.91811111111111,3.10744444444444,2.91811111111111,1.00109022222222,14.4583333333333,0.00108962836156062
"283088","2019-01-15 12:00:00",19039,57.0222222222222,74.2222222222222,37.907562,-122.49666,1006.554,2.78377777777778,3.91144444444444,4.07711111111111,3.91144444444444,1.44586355555555,14.5,0.368706759364306
"283885","2019-01-15 13:00:00",19039,56.7727272727273,73.9772727272727,37.907562,-122.49666,1005.15261904762,4.91365800865801,6.32229978354978,6.53800865800866,6.32229978354978,2.73002145021645,14.5416666666667,1.00430946638814
"284671","2019-01-15 14:00:00",19039,56,74.1111111111111,37.907562,-122.49666,1004.67695652174,5.06340579710145,6.45536231884058,6.56695652173913,6.45536231884058,2.7883431884058,14.5833333333333,1.02544758015982
"285447","2019-01-15 15:00:00",19039,55.9285714285714,74,37.907562,-122.49666,1004.16615384615,4.41747252747253,5.56332417582418,5.75923076923077,5.56332417582418,2.33038186813187,14.625,0.846032146050889
"286220","2019-01-15 16:00:00",19039,55.2916666666667,74.5416666666667,37.907562,-122.49666,1003.740625,6.54947916666667,8.91822916666667,9.0965625,8.91822916666667,4.04220208333333,14.6666666666667,1.39678961360831
"286982","2019-01-15 17:00:00",19039,55.304347826087,75.4782608695652,37.907562,-122.49666,1003.95111111111,10.6617149758454,15.6657004830918,15.8512560386473,15.6302657004831,7.47951140096619,14.7083333333333,2.01216746912645
"287734","2019-01-15 18:00:00",19039,56,75.3478260869565,37.907562,-122.49666,1004.1944,5.15181739130435,6.88807826086957,6.99940869565217,6.88807826086957,2.90971822608696,14.75,1.06805624697174
"288472","2019-01-15 19:00:00",19039,56.25,75.25,37.907562,-122.49666,1005.25,8.22,12.0434523809524,12.3857142857143,12.0434523809524,5.61946904761905,14.7916666666667,1.72623718392988
"273489","2019-01-15 00:00:00",21351,55.1875,64.78125,37.90535,-122.49533,1003.79642857143,0.790491071428571,1.24321428571429,1.44171875,1.24321428571429,0.852081785714286,14,-0.160072764137417
"274315","2019-01-15 01:00:00",21351,55.0555555555556,64.1111111111111,37.90535,-122.49533,1003.70685714286,0.488150793650794,0.948206349206349,1.14070634920635,0.948206349206349,0.75459346031746,14.0416666666667,-0.281576137912142
"275137","2019-01-15 02:00:00",21351,55,66.6875,37.90535,-122.49533,1003.71891891892,0.591621621621622,1.03704391891892,1.48284628378378,1.03704391891892,0.581636013513513,14.0833333333333,-0.541910433232988
"275954","2019-01-15 03:00:00",21351,53.9285714285714,70,37.90535,-122.49533,1003.25111111111,0.296031746031746,0.638571428571429,0.905773809523809,0.638571428571429,0.090611428571429,14.125,-2.40117493071608
"276763","2019-01-15 04:00:00",21351,54.4117647058824,68.2352941176471,37.90535,-122.49533,1003.0496875,0.197371323529412,0.522619485294118,0.901038602941177,0.522619485294118,0.180205551470588,14.1666666666667,-1.71365712700947
"277572","2019-01-15 05:00:00",21351,54.7058823529412,69.1176470588235,37.90535,-122.49533,1002.80911764706,0.212352941176471,0.654852941176471,1.03161764705882,0.654852941176471,0.174319411764705,14.2083333333333,-1.74686596280818
"280010","2019-01-15 08:00:00",21351,54.7368421052632,72.8947368421053,37.90535,-122.49533,1003.08733333333,4.42019298245614,7.42156140350877,8.3705701754386,7.42156140350877,3.39826659649123,14.3333333333333,1.22326547705598
"280819","2019-01-15 09:00:00",21351,53.9090909090909,75.2272727272727,37.90535,-122.49533,1003.45647058824,1.46327540106952,2.62786096256684,3.0874064171123,2.62786096256684,0.687635508021391,14.375,-0.374496366287003
"281635","2019-01-15 10:00:00",21351,56.3809523809524,72.8571428571429,37.90535,-122.49533,1003.236875,1.1932068452381,2.07310267857143,2.54529761904762,2.07310267857143,0.598877232142857,14.4166666666667,-0.512698656559152
"282440","2019-01-15 11:00:00",21351,56.7894736842105,72.5263157894737,37.90535,-122.49533,1002.45138888889,1.35673245614035,2.1540350877193,2.41203216374269,2.1540350877193,0.669472280701754,14.4583333333333,-0.401265517692721
"283244","2019-01-15 12:00:00",21351,55.85,74.25,37.90535,-122.49533,1001.25394736842,3.00636842105263,4.22888157894737,4.6875,4.22888157894737,1.60983394736842,14.5,0.476131035396769
"284039","2019-01-15 13:00:00",21351,54.9444444444444,76.7222222222222,37.90535,-122.49533,999.782,5.34445238095238,7.09388095238095,7.5311746031746,7.09388095238095,2.90046028571429,14.5416666666667,1.06486944360969
"284822","2019-01-15 14:00:00",21351,54.5882352941176,75.7647058823529,37.90535,-122.49533,999.301666666667,2.85923202614379,3.9459068627451,4.29243464052288,3.9459068627451,1.33250225490196,14.5833333333333,0.287058569290547
"285597","2019-01-15 15:00:00",21351,53.5454545454545,77.0909090909091,37.90535,-122.49533,998.829743589744,4.25762237762238,5.46623543123543,5.77010489510489,5.46623543123543,2.01616191142191,14.625,0.701195660189502
"286362","2019-01-15 16:00:00",21351,53.2307692307692,77.3076923076923,37.90535,-122.49533,998.356944444444,5.0630235042735,6.7992094017094,7.29994658119658,6.7992094017094,2.69617034188034,14.6666666666667,0.991832374244124
"287122","2019-01-15 17:00:00",21351,55.1111111111111,76,37.90535,-122.49533,998.528,5.7265,8.87,9.34894444444445,8.87,3.89268,14.7083333333333,1.35909786643142
"287874","2019-01-15 18:00:00",21351,56.4705882352941,74.3529411764706,37.90535,-122.49533,998.790294117647,2.07632352941176,2.84808823529412,3.03367647058824,2.84808823529412,0.877527647058822,14.75,-0.130646817518699
"288617","2019-01-15 19:00:00",21351,56.2857142857143,74.8571428571429,37.90535,-122.49533,999.845454545455,4.91551948051948,7.71601731601732,8.57007575757576,7.71601731601732,3.3853645021645,14.7916666666667,1.21946158215178
"290100","2019-01-15 21:00:00",21351,57.8666666666667,75.2,37.90535,-122.49533,1003.22857142857,0.678619047619048,1.69942857142857,2.80971428571429,1.69942857142857,0.203460571428571,14.875,-1.59228304506562
"291534","2019-01-15 23:00:00",21351,57.9444444444444,76.8888888888889,37.90535,-122.49533,1005.01971428571,0.711277777777778,1.80636507936508,2.90331746031746,1.80636507936508,0.115601968253968,14.9583333333333,-2.1576022964704
"273391","2019-01-15 00:00:00",19529,55.1555555555556,63.4444444444444,37.905476,-122.49448,1003.45659090909,0.862525252525252,1.41842929292929,1.73946212121212,1.41842929292929,1.05779028282828,14,0.0561820933987004
"274220","2019-01-15 01:00:00",19529,54.9333333333333,63.0444444444444,37.905476,-122.49448,1003.34977777778,0.622888888888889,1.10977777777778,1.40711111111111,1.10977777777778,0.93013688888889,14.0416666666667,-0.0724235113129219
"275040","2019-01-15 02:00:00",19529,54.8888888888889,65.6222222222222,37.905476,-122.49448,1003.32444444444,0.594,1.20833333333333,1.85866666666667,1.20833333333333,0.762153333333334,14.0833333333333,-0.2716075186916
"275857","2019-01-15 03:00:00",19529,53.8888888888889,69.1333333333333,37.905476,-122.49448,1002.91844444444,0.309777777777778,0.859555555555556,1.45188888888889,0.859555555555556,0.28024711111111,14.125,-1.27208352533952
"276665","2019-01-15 04:00:00",19529,54.0444444444444,67.0666666666667,37.905476,-122.49448,1002.66133333333,0.221333333333333,0.722,1.35344444444444,0.722,0.384248,14.1666666666667,-0.956467101521675
"277474","2019-01-15 05:00:00",19529,54.1111111111111,68.4444444444444,37.905476,-122.49448,1002.47777777778,0.258333333333333,0.811444444444444,1.53566666666667,0.811444444444444,0.313730222222222,14.2083333333333,-1.15922182726496
"278287","2019-01-15 06:00:00",19529,53.6222222222222,70.0222222222222,37.905476,-122.49448,1002.64911111111,0.252555555555556,0.686,1.24722222222222,0.686,0.113570666666666,14.25,-2.17533002200101
"279101","2019-01-15 07:00:00",19529,54.2222222222222,71.5555555555556,37.905476,-122.49448,1002.91136363636,0.68664898989899,1.56259595959596,2.39817424242424,1.56259595959596,0.442266949494949,14.2916666666667,-0.815841621080382
"279914","2019-01-15 08:00:00",19529,54.5111111111111,70.6888888888889,37.905476,-122.49448,1002.79111111111,4.71944444444444,7.83755555555556,9.00177777777778,7.83755555555556,3.80418577777778,14.3333333333333,1.33610198097165
"280726","2019-01-15 09:00:00",19529,54.1111111111111,72.9333333333333,37.905476,-122.49448,1003.08772727273,1.40659343434343,2.59135101010101,3.34633080808081,2.59135101010101,0.863947929292929,14.375,-0.146242779016284
"281540","2019-01-15 10:00:00",19529,55.3333333333333,71.8222222222222,37.905476,-122.49448,1002.92822222222,1.39277777777778,2.44422222222222,3.19122222222222,2.44422222222222,0.881519111111111,14.4166666666667,-0.126108597162423
"282346","2019-01-15 11:00:00",19529,55,73.0222222222222,37.905476,-122.49448,1002.13933333333,1.75866666666667,2.698,3.26044444444444,2.698,0.912258666666667,14.4583333333333,-0.0918317033909851
"283151","2019-01-15 12:00:00",19529,54.8222222222222,74.6444444444444,37.905476,-122.49448,1000.88466666667,3.38877777777778,5.02177777777778,5.85977777777778,5.02177777777778,1.99170488888889,14.5,0.688991000039238
"283948","2019-01-15 13:00:00",19529,54.2,75.4444444444444,37.905476,-122.49448,999.435333333333,5.41355555555556,7.40411111111111,8.06744444444444,7.40411111111111,3.17188755555556,14.5416666666667,1.15432685407603
"284732","2019-01-15 14:00:00",19529,53.1363636363636,76.3181818181818,37.905476,-122.49448,998.963333333333,3.06973232323232,4.28236111111111,4.84375757575758,4.28236111111111,1.46164813131313,14.5833333333333,0.379564656104
"285508","2019-01-15 15:00:00",19529,52.9555555555556,77.0666666666667,37.905476,-122.49448,998.478444444444,4.48533333333333,6.417,6.94288888888889,6.417,2.516428,14.625,0.922840435658668
"286276","2019-01-15 16:00:00",19529,53.0222222222222,77.0222222222222,37.905476,-122.49448,998.027555555556,5.28677777777778,7.63811111111111,8.10288888888889,7.63811111111111,3.16007688888889,14.6666666666667,1.15059635922967
"287034","2019-01-15 17:00:00",19529,54.4444444444444,75.7777777777778,37.905476,-122.49448,998.2,5.89188888888889,8.97944444444444,9.46244444444444,8.97944444444444,3.96896222222222,14.7083333333333,1.37850465554505
"287789","2019-01-15 18:00:00",19529,56.2,74.0888888888889,37.905476,-122.49448,998.550909090909,2.4142398989899,3.37110858585859,3.62542676767677,3.37110858585859,1.17408756565657,14.75,0.160491306066112
"288530","2019-01-15 19:00:00",19529,56,75.3555555555556,37.905476,-122.49448,999.658,4.93366666666667,7.99811111111111,9.71744444444445,7.99566666666667,3.489436,14.7916666666667,1.24974011857038
"289269","2019-01-15 20:00:00",19529,56.8,77.5555555555556,37.905476,-122.49448,1001.11177777778,0.569222222222222,1.81988888888889,3.71322222222222,1.81988888888889,0.0658884444444441,14.8333333333333,-2.71979220270595
"290010","2019-01-15 21:00:00",19529,56.8666666666667,77.2444444444444,37.905476,-122.49448,1002.86822222222,1.002,2.46755555555556,4.55044444444444,2.46755555555556,0.431772444444445,14.875,-0.839856578490195
"291451","2019-01-15 23:00:00",19529,56.6744186046512,79.2790697674419,37.905476,-122.49448,1004.66733333333,1.03054263565891,2.41760465116279,4.69783979328165,2.41760465116279,0.232248093023257,14.9583333333333,-1.45994911220131
"273748","2019-01-15 00:00:00",7198,59.1590909090909,57,37.91887,-122.49161,1013.00090909091,1.04215909090909,1.55829545454545,1.79852272727273,1.55829545454545,1.68014681818182,14,0.518881181371622
"274573","2019-01-15 01:00:00",7198,60.5869565217391,51.8260869565217,37.91887,-122.49161,1012.892,0.264893719806763,0.633031400966184,0.778850241545894,0.633031400966184,1.63612584541063,14.0416666666667,0.492331157844797
"275392","2019-01-15 02:00:00",7198,61.2,50.3777777777778,37.91887,-122.49161,1012.88844444444,0.288888888888889,0.567777777777778,0.722777777777778,0.567777777777778,1.72532888888889,14.0833333333333,0.545417692535416
"276205","2019-01-15 03:00:00",7198,60.9545454545455,51.5454545454545,37.91887,-122.49161,1012.43666666667,0.291893939393939,0.538555555555556,0.798873737373737,0.538555555555556,1.61053038383838,14.125,0.476563555701424
"277013","2019-01-15 04:00:00",7198,61.0227272727273,49.9318181818182,37.91887,-122.49161,1012.178,0.162159090909091,0.333681818181818,0.534623737373737,0.333681818181818,1.64065836363636,14.1666666666667,0.495097602521813
"277824","2019-01-15 05:00:00",7198,61.3695652173913,50.5869565217391,37.91887,-122.49161,1011.97272727273,0.221749011857708,0.283068181818182,0.509743083003953,0.283068181818182,1.55831903162055,14.2083333333333,0.443607696460726
"278638","2019-01-15 06:00:00",7198,61.4,52.6222222222222,37.91887,-122.49161,1012.23840909091,0.184477272727273,0.451421717171717,0.695007575757576,0.451421717171717,1.47313164646465,14.25,0.387390506511165
"279451","2019-01-15 07:00:00",7198,60.3409090909091,56.9318181818182,37.91887,-122.49161,1012.49155555556,2.17673484848485,3.40905555555556,3.96888636363636,3.40905555555556,2.6557542020202,14.2916666666667,0.976728682911583
"280265","2019-01-15 08:00:00",7198,60,57.2666666666667,37.91887,-122.49161,1012.44066666667,13.5606666666667,20.0442222222222,22.3,20.0442222222222,11.3440524444444,14.3333333333333,2.42869359287891
"281072","2019-01-15 09:00:00",7198,60.8,57.7333333333333,37.91887,-122.49161,1012.67044444444,8.49311111111111,12.853,14.5935555555556,12.853,7.536092,14.375,2.01970374526748
"281885","2019-01-15 10:00:00",7198,61.2666666666667,57.6222222222222,37.91887,-122.49161,1012.568,2.959,4.61888888888889,5.33788888888889,4.61888888888889,3.23088444444444,14.4166666666667,1.17275592156164
"282691","2019-01-15 11:00:00",7198,61.6666666666667,56.9722222222222,37.91887,-122.49161,1011.72638888889,1.51888888888889,2.30458333333333,2.75166666666667,2.30458333333333,2.07356833333333,14.4583333333333,0.729270955711472
"283494","2019-01-15 12:00:00",7198,61,58.0444444444444,37.91887,-122.49161,1010.55088888889,2.29788888888889,3.33833333333333,3.82088888888889,3.33833333333333,2.5239,14.5,0.92580532424274
"284285","2019-01-15 13:00:00",7198,61,57.7272727272727,37.91887,-122.49161,1009.07045454545,2.51409090909091,3.37136363636364,3.76113636363636,3.37136363636364,2.56823090909091,14.5416666666667,0.943217299655637
"285061","2019-01-15 14:00:00",7198,60.7111111111111,57.4,37.91887,-122.49161,1008.60288888889,1.39,1.99688888888889,2.28244444444444,1.99688888888889,1.87588977777778,14.5833333333333,0.629083095008161
"285839","2019-01-15 15:00:00",7198,60.0454545454545,57.8863636363636,37.91887,-122.49161,1008.15666666667,2.27814898989899,3.04325,3.35362121212121,3.04325,2.38274481818182,14.625,0.868253108111513
"286607","2019-01-15 16:00:00",7198,60,58.5333333333333,37.91887,-122.49161,1007.68837209302,5.99540310077519,8.30924547803617,8.95557622739018,8.30924547803617,5.08700463049096,14.6666666666667,1.62668917609989
"287357","2019-01-15 17:00:00",7198,60,59.0222222222222,37.91887,-122.49161,1007.78348837209,9.43012661498708,13.5585891472868,14.6771240310078,13.5585891472868,7.79600737984496,14.7083333333333,2.05361172826428
"288095","2019-01-15 18:00:00",7198,60,59.0222222222222,37.91887,-122.49161,1008.09976744186,7.55213436692506,10.5046382428941,11.5300956072351,10.5046382428941,6.19573710594315,14.75,1.82386149201326
"288845","2019-01-15 19:00:00",7198,60.2666666666667,59.4888888888889,37.91887,-122.49161,1009.15133333333,7.49455555555556,10.5542222222222,11.7334444444444,10.5542222222222,6.18195911111111,14.7916666666667,1.8216352295035
"289581","2019-01-15 20:00:00",7198,61.9555555555556,60.9111111111111,37.91887,-122.49161,1010.616,0.259333333333333,0.75,1.24866666666667,0.75,0.923373333333333,14.8333333333333,-0.0797216481075643
"290323","2019-01-15 21:00:00",7198,62.5555555555556,60.0888888888889,37.91887,-122.49161,1012.34577777778,0.204333333333333,0.866,1.45,0.866,1.05421066666667,14.875,0.0527923036449136
"291046","2019-01-15 22:00:00",7198,62.9333333333333,59.8666666666667,37.91887,-122.49161,1013.60090909091,0.162300505050505,0.65220202020202,1.14086868686869,0.65220202020202,0.961113858585859,14.9166666666667,-0.039662397752271
"291744","2019-01-15 23:00:00",7198,62.9555555555556,60.6222222222222,37.91887,-122.49161,1014.17644444444,0.230888888888889,0.916111111111111,1.49977777777778,0.916111111111111,1.03502888888889,14.9583333333333,0.0344293382977427
"273421","2019-01-15 00:00:00",19989,56.2444444444444,55.0444444444444,40.609707,-122.49038,981.818,8.80577777777778,12.6712222222222,13.6246666666667,12.6712222222222,7.66993377777778,14,2.03730798141461
"274249","2019-01-15 01:00:00",19989,56,56.8222222222222,40.609707,-122.49038,981.470666666667,12.8561111111111,19.6007777777778,21.473,19.446,11.0684506666667,14.0416666666667,2.40409877908151
"275070","2019-01-15 02:00:00",19989,56,57.5777777777778,40.609707,-122.49038,981.421333333333,11.832,18.3923333333333,20.1642222222222,18.3923333333333,10.451956,14.0833333333333,2.34678913792888
"275887","2019-01-15 03:00:00",19989,55.9555555555556,57.6888888888889,40.609707,-122.49038,981.239333333333,8.83366666666667,13.8181111111111,15.4316666666667,13.8181111111111,8.04559688888889,14.125,2.08512497146327
"276695","2019-01-15 04:00:00",19989,55.3555555555556,58,40.609707,-122.49038,981.209333333333,4.50622222222222,6.70911111111111,7.287,6.70911111111111,4.29397422222222,14.1666666666667,1.45721269622996
"277504","2019-01-15 05:00:00",19989,55,58.1111111111111,40.609707,-122.49038,980.977333333333,11.8834444444444,17.4627777777778,18.6517777777778,15.9285555555556,9.11549644444444,14.2083333333333,2.2099758712053
"278316","2019-01-15 06:00:00",19989,55,58.4666666666667,40.609707,-122.49038,980.940454545455,7.53011616161616,10.8134924242424,11.6723131313131,10.8134924242424,6.40491003030303,14.25,1.85706488845894
"279130","2019-01-15 07:00:00",19989,55.2666666666667,58.8222222222222,40.609707,-122.49038,981.131395348837,5.89666149870801,8.65409302325581,9.28598449612403,8.65409302325581,5.24309141085271,14.2916666666667,1.65691128827585
"279943","2019-01-15 08:00:00",19989,55.8444444444444,59,40.609707,-122.49038,981.213111111111,5.55922222222222,9.06722222222222,10.0574444444444,9.06722222222222,5.44442444444444,14.3333333333333,1.69459204729827
"280754","2019-01-15 09:00:00",19989,56.0454545454545,59.0454545454545,40.609707,-122.49038,981.473181818182,3.68181818181818,5.87761363636364,6.70988636363636,5.87761363636364,3.76919681818182,14.375,1.32686193318737
"281568","2019-01-15 10:00:00",19989,56,59.0666666666667,40.609707,-122.49038,981.763111111111,1.55577777777778,2.35744444444444,2.59144444444444,2.35744444444444,1.92282088888889,14.4166666666667,0.653793320765266
"282374","2019-01-15 11:00:00",19989,56.6666666666667,59.4444444444444,40.609707,-122.49038,981.145111111111,2.03544444444444,2.92377777777778,3.172,2.92377777777778,2.18739288888889,14.4583333333333,0.782710372971439
"283179","2019-01-15 12:00:00",19989,57,59,40.609707,-122.49038,980.072888888889,6.372,9.16855555555556,9.76877777777778,8.68188888888889,5.24250977777778,14.5,1.65680034889049
"283974","2019-01-15 13:00:00",19989,57.1555555555556,59,40.609707,-122.49038,979.152,6.37222222222222,9.84322222222222,10.6994444444444,9.29622222222222,5.56442044444444,14.5416666666667,1.71639283634728
"284758","2019-01-15 14:00:00",19989,57.6222222222222,59.1555555555556,40.609707,-122.49038,978.868604651163,8.98527131782946,14.9085813953488,16.5854651162791,13.4205762273902,7.71232860981912,14.5833333333333,2.04282016659484
"285534","2019-01-15 15:00:00",19989,57.4666666666667,59,40.609707,-122.49038,978.721111111111,10.4787777777778,14.72,15.6178888888889,14.5954444444444,8.34121288888889,14.625,2.1212086361191
"286301","2019-01-15 16:00:00",19989,57,58.8888888888889,40.609707,-122.49038,978.524,3.61966666666667,5.02955555555556,5.41222222222222,5.02955555555556,3.33815377777778,14.6666666666667,1.20541789301547
"287059","2019-01-15 17:00:00",19989,56.6444444444444,58.3555555555556,40.609707,-122.49038,978.296444444444,3.16566666666667,4.722,5.14133333333333,4.71133333333333,3.21684533333333,14.7083333333333,1.16840116918172
"287815","2019-01-15 18:00:00",19989,56,58.5777777777778,40.609707,-122.49038,978.309333333333,2.60811111111111,3.749,4.03566666666667,3.691,2.66325733333333,14.75,0.979549935033335
"288556","2019-01-15 19:00:00",19989,55.1555555555556,59,40.609707,-122.49038,978.221136363636,0.830164141414141,1.46079797979798,1.71122222222222,1.46079797979798,1.45865814141414,14.7916666666667,0.377516931882942
"289295","2019-01-15 20:00:00",19989,55,59.1111111111111,40.609707,-122.49038,978.084545454545,3.06051767676768,5.63870707070707,6.51966919191919,5.63870707070707,3.63841583838384,14.8333333333333,1.29154837768242
"290036","2019-01-15 21:00:00",19989,55.6,58.9555555555556,40.609707,-122.49038,977.944222222222,3.58922222222222,6.90066666666667,7.98233333333333,6.90066666666667,4.312936,14.875,1.46161887869635
"290763","2019-01-15 22:00:00",19989,55.0222222222222,58.3555555555556,40.609707,-122.49038,978.457555555556,3.295,5.24444444444444,6.15822222222222,5.24444444444444,3.49619555555556,14.9166666666667,1.25167539317269
"291473","2019-01-15 23:00:00",19989,55.1777777777778,58.4888888888889,40.609707,-122.49038,979.074888888889,5.50844444444444,9.44811111111111,10.7728888888889,9.44811111111111,5.68755688888889,14.9583333333333,1.73828078666905
"273236","2019-01-15 00:00:00",17841,56,67.3777777777778,38.514393,-122.486336,1002.40866666667,15.2246666666667,23.6062222222222,25.0936666666667,23.606,12.3489573333333,14,2.51357163305913
"274065","2019-01-15 01:00:00",17841,56,67.2,38.514393,-122.486336,1002.11266666667,14.2736666666667,22.2605555555556,23.6094444444444,22.2605555555556,11.6590911111111,14.0416666666667,2.45608622857978
"274890","2019-01-15 02:00:00",17841,55.4222222222222,68.1333333333333,38.514393,-122.486336,1002.27955555556,11.55,17.656,18.8777777777778,17.656,9.166784,14.0833333333333,2.2155865159225
"275708","2019-01-15 03:00:00",17841,55.9555555555556,67.8444444444444,38.514393,-122.486336,1002.09422222222,9.96588888888889,14.7251111111111,15.786,14.7251111111111,7.65561155555556,14.125,2.03543891560584
"276519","2019-01-15 04:00:00",17841,55.9111111111111,67.9333333333333,38.514393,-122.486336,1001.58044444444,9.80055555555555,14.8678888888889,15.9522222222222,14.8678888888889,7.72285377777778,14.1666666666667,2.04418395606305
"277327","2019-01-15 05:00:00",17841,56,67.3333333333333,38.514393,-122.486336,1001.38511111111,9.12822222222222,13.9511111111111,15.0398888888889,13.9511111111111,7.29358222222222,14.2083333333333,1.98699481383662
"278145","2019-01-15 06:00:00",17841,55.8222222222222,67.7555555555556,38.514393,-122.486336,1001.56355555556,8.464,13.2594444444444,14.3981111111111,13.2594444444444,6.89517555555556,14.25,1.93082197220548
"278961","2019-01-15 07:00:00",17841,55.1111111111111,68.7333333333333,38.514393,-122.486336,1001.80355555556,5.144,8.32033333333333,9.33477777777778,8.32033333333333,4.22377466666667,14.2916666666667,1.44072919902142
"279776","2019-01-15 08:00:00",17841,55.2325581395349,68.5116279069767,38.514393,-122.486336,1001.84159090909,2.71026955602537,4.60890856236786,5.41873942917548,4.60890856236786,2.29787738900634,14.3333333333333,0.831985822479322
"280589","2019-01-15 09:00:00",17841,55.9111111111111,68.0222222222222,38.514393,-122.486336,1001.86977777778,2.28933333333333,3.96077777777778,4.63055555555555,3.96077777777778,1.99995422222222,14.375,0.693124291409101
"281392","2019-01-15 10:00:00",17841,56.2,68.6666666666667,38.514393,-122.486336,1002.14377777778,3.32833333333333,5.35211111111111,6.08088888888889,5.35211111111111,2.67410622222222,14.4166666666667,0.98361520198285
"282200","2019-01-15 11:00:00",17841,55.9555555555556,68.8222222222222,38.514393,-122.486336,1001.43844444444,1.70244444444444,2.97055555555556,3.43477777777778,2.97055555555556,1.41291777777778,14.4583333333333,0.345656912184654
"283004","2019-01-15 12:00:00",17841,55.3,70,38.514393,-122.486336,1000.29794871795,0.451323717948718,0.970378205128205,1.20091346153846,0.970378205128205,0.264478179487179,14.5,-1.3299965282998
